Nitrogen,Phosphorus,Potassium,temperature,humidity,ph,rainfall,label
75.94,36.49,50.18,28.29,74.36,5.92,203.15,Pineapple
74.43,34.98,50.25,25.31,78.9,5.43,184.87,Pineapple
72.22,35.31,41.62,25.52,78.44,5.19,222.09,Pineapple
67.7,36.57,54.88,28.06,80.11,5.32,219.54,Pineapple
71.66,34.9,50.78,24.16,75.61,5.17,221.65,Pineapple
71.15,36.43,43.94,25.75,80.01,5.52,167.57,Pineapple
66.2,37.72,42.51,27.76,80.27,5.5,214.07,Pineapple
69.71,35.17,54.85,25.07,79.54,5.09,198.24,Pineapple
63.16,30.26,49.45,27.52,77.39,5.37,198.56,Pineapple
72.32,35.6,52.33,28.55,76.32,5.84,192.81,Pineapple
70.51,35.09,42.21,25.43,76.69,5.7,208.47,Pineapple
72.47,35.8,53.5,25.09,79.47,5.33,187.77,Pineapple
77.55,34.95,49.58,24.04,79.58,5.0,221.9,Pineapple
65.13,33.15,55.96,27.03,82.24,5.15,209.84,Pineapple
72.4,36.81,57.34,29.59,77.72,5.14,227.18,Pineapple
68.3,33.87,42.42,24.61,78.12,5.18,190.33,Pineapple
72.7,34.71,46.11,26.01,80.07,5.19,178.48,Pineapple
69.39,36.26,47.53,26.41,78.66,5.3,168.31,Pineapple
67.09,34.57,46.33,27.65,78.68,5.04,217.17,Pineapple
71.86,35.4,52.22,25.16,76.77,5.09,178.11,Pineapple
72.44,33.52,52.13,27.54,76.34,5.43,198.42,Pineapple
72.48,34.99,52.49,25.5,79.5,5.75,197.84,Pineapple
70.02,35.37,49.93,26.89,76.78,5.25,211.02,Pineapple
74.27,35.36,54.03,27.38,74.3,5.48,219.86,Pineapple
70.35,35.67,47.25,28.03,77.94,5.0,203.36,Pineapple
75.05,33.71,59.76,25.44,81.21,5.53,181.29,Pineapple
70.61,33.38,45.63,26.14,82.94,5.15,214.44,Pineapple
69.51,37.04,44.61,25.04,75.11,5.2,182.97,Pineapple
76.61,34.59,48.9,23.95,76.13,5.08,189.76,Pineapple
73.82,34.08,46.44,25.53,77.85,5.41,234.78,Pineapple
70.47,31.51,52.45,27.52,77.18,5.84,192.62,Pineapple
69.14,34.38,54.37,28.83,78.25,5.0,193.12,Pineapple
71.47,32.73,44.94,25.49,79.67,5.05,206.67,Pineapple
68.48,35.13,52.57,25.67,76.69,4.92,183.7,Pineapple
68.72,36.49,51.11,27.17,81.13,5.86,217.19,Pineapple
68.17,37.01,44.0,26.3,78.52,5.34,214.54,Pineapple
68.97,33.66,47.16,27.95,73.94,4.9,185.98,Pineapple
73.65,34.88,52.09,25.51,79.8,5.21,213.47,Pineapple
68.28,34.85,51.96,26.4,75.31,5.58,183.98,Pineapple
64.67,36.81,51.94,24.48,77.51,5.15,187.89,Pineapple
73.01,33.96,47.98,25.27,81.52,5.26,194.71,Pineapple
65.6,31.71,50.18,26.64,77.43,5.29,186.14,Pineapple
67.75,36.99,53.56,25.83,76.06,4.93,193.53,Pineapple
66.44,38.35,53.11,26.82,77.61,5.76,225.36,Pineapple
68.97,32.72,56.18,27.51,76.09,5.34,190.84,Pineapple
67.5,35.08,51.6,29.83,81.79,5.25,224.74,Pineapple
70.54,31.78,49.89,29.14,78.1,5.27,220.02,Pineapple
73.63,33.07,45.92,27.2,77.52,5.34,211.02,Pineapple
70.03,38.32,50.32,28.24,80.76,5.29,185.31,Pineapple
62.89,32.88,48.52,28.55,79.1,6.0,202.64,Pineapple
66.32,37.3,49.74,29.36,72.9,5.01,221.18,Pineapple
70.75,35.93,45.14,28.24,74.73,4.96,207.95,Pineapple
69.81,32.58,51.27,28.7,80.7,5.33,216.93,Pineapple
67.61,38.82,53.04,28.04,77.03,5.08,221.16,Pineapple
68.97,32.48,51.24,26.96,75.26,5.39,208.41,Pineapple
67.55,31.28,54.69,25.63,78.96,5.28,225.22,Pineapple
67.87,33.55,47.41,29.59,76.87,5.62,230.86,Pineapple
70.82,37.39,48.72,27.1,75.87,5.06,206.3,Pineapple
63.19,33.87,42.44,25.56,74.77,5.25,235.06,Pineapple
72.42,34.84,43.53,25.88,79.44,5.09,208.15,Pineapple
72.78,36.77,47.83,24.62,74.74,5.16,180.49,Pineapple
73.16,33.05,47.78,23.93,73.39,5.19,208.5,Pineapple
72.93,32.64,47.69,29.54,79.01,5.36,197.27,Pineapple
72.38,35.08,49.29,24.15,76.61,5.36,179.51,Pineapple
65.47,35.06,47.42,25.72,77.86,5.37,216.18,Pineapple
67.59,36.55,49.67,27.51,74.28,4.69,199.6,Pineapple
69.9,33.07,44.62,28.74,78.77,5.13,184.49,Pineapple
66.73,33.16,44.66,24.82,77.6,5.68,218.67,Pineapple
67.5,34.61,49.26,27.34,76.84,5.43,219.06,Pineapple
76.18,31.53,48.56,26.57,79.95,5.29,206.15,Pineapple
62.6,33.33,52.42,25.24,74.08,5.19,207.01,Pineapple
69.7,34.36,49.62,27.21,77.62,5.08,177.15,Pineapple
70.64,35.41,46.67,29.75,77.97,5.38,216.28,Pineapple
71.86,37.93,46.46,26.07,80.83,5.99,205.08,Pineapple
66.75,34.89,48.73,28.76,80.46,5.73,213.79,Pineapple
74.93,35.45,45.01,28.08,75.81,5.5,214.7,Pineapple
73.2,36.26,42.63,25.25,72.58,5.04,175.14,Pineapple
68.8,33.52,53.01,29.4,77.63,5.25,193.2,Pineapple
64.43,34.08,49.87,25.99,77.6,5.18,223.61,Pineapple
73.57,36.09,48.66,26.02,76.28,5.54,228.43,Pineapple
74.22,34.67,49.38,24.75,76.94,5.3,193.16,Pineapple
70.92,33.0,56.59,26.68,77.56,5.42,193.62,Pineapple
67.94,35.37,53.65,30.61,79.78,5.76,202.78,Pineapple
67.84,35.7,47.21,27.59,75.67,5.27,205.61,Pineapple
70.64,35.77,55.34,24.62,80.63,5.48,189.04,Pineapple
68.64,35.67,46.06,27.71,80.64,5.15,197.55,Pineapple
65.99,34.72,51.62,26.16,77.92,5.33,212.53,Pineapple
76.81,35.09,44.31,27.03,74.77,5.33,203.35,Pineapple
69.46,33.36,49.09,25.82,77.07,5.14,207.85,Pineapple
73.85,35.64,53.29,29.03,75.38,5.27,202.17,Pineapple
66.98,35.76,52.28,27.11,75.19,5.61,198.03,Pineapple
73.2,32.28,45.11,28.46,79.82,5.79,200.0,Pineapple
71.96,40.0,48.67,26.07,75.93,4.81,196.94,Pineapple
74.61,33.38,57.26,28.64,79.82,5.22,196.14,Pineapple
71.06,32.47,45.22,29.32,79.65,5.16,216.69,Pineapple
71.73,34.4,49.11,26.48,77.66,5.32,193.17,Pineapple
69.06,32.32,50.89,27.93,76.98,5.49,203.4,Pineapple
76.98,34.46,49.64,29.93,71.93,4.83,231.58,Pineapple
72.5,35.14,54.59,27.08,77.84,5.24,193.54,Pineapple
71.26,33.47,49.76,22.75,77.79,5.33,211.37,Pineapple
76.18,32.3,47.97,26.61,78.52,5.23,211.95,Pineapple
70.52,38.09,44.9,28.72,76.18,5.39,188.48,Pineapple
66.64,36.57,56.73,28.3,75.47,5.31,199.09,Pineapple
70.42,35.17,47.61,27.02,80.39,5.04,208.68,Pineapple
74.17,37.34,44.8,28.34,83.84,5.66,203.43,Pineapple
71.88,32.59,52.82,26.8,82.27,5.6,184.95,Pineapple
64.65,36.19,51.06,29.08,78.93,5.11,213.15,Pineapple
65.48,35.0,50.04,30.1,77.6,5.27,186.01,Pineapple
69.55,36.62,45.02,25.04,78.18,5.71,246.51,Pineapple
70.96,34.01,47.65,29.35,75.26,5.14,183.88,Pineapple
70.63,37.44,52.73,24.67,78.39,4.99,207.5,Pineapple
72.67,33.85,42.94,23.96,78.3,5.36,184.98,Pineapple
71.19,37.29,48.54,27.2,76.21,5.65,187.84,Pineapple
67.63,34.99,44.24,27.09,74.9,4.95,209.25,Pineapple
67.77,32.86,47.7,26.25,77.56,5.38,203.49,Pineapple
69.59,37.24,40.0,25.9,76.03,5.28,187.01,Pineapple
73.25,40.0,44.7,31.03,75.13,5.51,213.58,Pineapple
70.44,37.06,49.85,29.93,81.01,5.29,214.99,Pineapple
73.01,35.88,42.88,28.46,76.48,5.21,191.07,Pineapple
64.9,35.24,55.69,27.97,73.87,5.76,196.4,Pineapple
66.97,34.27,48.87,24.38,75.17,5.58,215.11,Pineapple
71.71,33.6,50.86,26.01,74.85,5.27,222.06,Pineapple
74.3,35.53,50.64,27.08,70.0,5.47,212.07,Pineapple
71.46,35.92,47.99,28.78,79.14,5.62,176.9,Pineapple
68.92,36.72,50.1,25.99,73.74,4.76,203.05,Pineapple
74.37,34.17,46.54,23.65,76.79,5.04,192.26,Pineapple
68.95,35.86,48.63,27.54,78.12,5.28,189.6,Pineapple
65.18,37.09,50.15,26.18,76.96,5.42,180.96,Pineapple
76.37,32.78,51.29,25.07,77.72,5.49,207.53,Pineapple
69.51,33.1,57.4,31.37,78.69,5.48,178.52,Pineapple
69.67,36.36,51.53,29.57,80.72,5.46,189.44,Pineapple
73.27,30.0,51.0,28.31,75.89,5.04,205.19,Pineapple
71.29,32.48,47.35,25.15,80.57,5.35,204.24,Pineapple
73.31,35.17,51.57,26.73,78.19,5.44,201.49,Pineapple
66.54,35.61,55.16,29.85,81.88,5.27,206.3,Pineapple
66.3,33.33,53.86,31.27,78.99,4.77,200.5,Pineapple
72.91,32.88,48.25,28.85,77.07,5.51,196.22,Pineapple
74.59,36.26,46.53,26.92,79.87,5.36,215.62,Pineapple
67.89,34.94,46.33,28.87,79.35,5.38,189.69,Pineapple
69.46,36.01,45.69,26.48,75.41,4.97,172.92,Pineapple
74.72,36.32,50.4,26.52,76.25,5.3,165.07,Pineapple
68.12,35.25,52.85,28.71,75.98,5.13,200.68,Pineapple
69.24,34.3,45.77,28.52,81.34,5.56,212.81,Pineapple
66.0,34.61,51.51,26.53,73.49,5.26,218.65,Pineapple
66.42,34.56,50.08,25.59,73.95,5.1,186.41,Pineapple
68.66,38.83,49.9,23.29,72.85,5.3,198.02,Pineapple
66.03,34.85,49.54,28.85,77.24,4.85,175.05,Pineapple
67.6,36.47,47.73,25.4,75.94,4.81,208.49,Pineapple
70.0,35.42,45.91,26.69,80.63,5.57,178.25,Pineapple
71.49,39.12,49.79,25.2,73.92,5.05,179.13,Pineapple
70.89,36.74,42.79,26.08,83.75,5.11,211.44,Pineapple
73.32,35.86,52.22,26.54,80.22,5.28,197.56,Pineapple
70.79,33.32,55.41,25.66,79.42,4.98,201.67,Pineapple
75.88,36.9,54.57,27.32,78.89,5.02,188.63,Pineapple
73.09,35.04,47.4,27.58,80.2,5.04,208.33,Pineapple
71.09,35.99,46.86,27.05,78.84,5.82,220.55,Pineapple
70.87,36.77,50.37,25.58,79.95,5.17,199.87,Pineapple
68.88,36.34,51.82,28.92,80.01,4.69,227.49,Pineapple
69.0,35.15,48.87,28.28,73.22,5.33,222.73,Pineapple
69.09,35.95,52.49,24.17,76.03,5.18,184.92,Pineapple
69.43,34.75,56.22,27.36,74.67,5.24,202.13,Pineapple
67.25,37.76,46.21,26.44,75.14,5.51,220.55,Pineapple
71.08,34.71,47.44,27.33,76.74,5.25,227.79,Pineapple
69.45,35.12,48.11,28.49,76.91,5.69,189.27,Pineapple
63.86,34.98,46.27,26.94,75.22,5.8,163.17,Pineapple
72.14,36.97,46.84,28.77,80.05,4.97,188.24,Pineapple
68.76,32.75,51.47,26.27,76.09,5.25,200.68,Pineapple
73.28,35.69,47.11,25.92,75.28,5.2,223.78,Pineapple
78.84,33.63,52.11,29.25,80.67,4.87,196.55,Pineapple
72.89,34.05,54.05,29.16,74.28,5.48,189.88,Pineapple
72.58,34.26,49.0,27.29,79.3,4.93,182.58,Pineapple
72.37,34.22,55.44,28.41,76.04,5.14,200.79,Pineapple
75.01,37.48,54.45,26.7,77.25,5.39,185.97,Pineapple
73.48,34.64,52.9,26.79,77.75,4.93,221.75,Pineapple
71.15,31.49,51.15,26.63,79.1,5.03,175.82,Pineapple
72.5,33.4,49.87,30.45,76.14,5.59,216.87,Pineapple
72.95,35.49,48.06,25.66,81.64,4.97,250.0,Pineapple
67.76,36.1,54.74,25.52,75.73,5.09,226.93,Pineapple
69.44,36.3,51.97,29.31,77.96,4.78,204.86,Pineapple
69.07,35.06,48.06,25.87,76.5,5.3,201.93,Pineapple
71.03,33.07,56.06,27.68,78.21,5.3,207.71,Pineapple
75.75,33.64,43.82,25.47,74.43,5.35,179.73,Pineapple
68.43,33.78,54.24,26.48,77.61,4.8,190.5,Pineapple
70.96,31.91,53.08,26.89,74.86,5.18,192.18,Pineapple
78.09,36.06,54.57,28.12,81.34,5.04,194.21,Pineapple
67.69,32.95,49.01,27.01,74.54,4.97,208.07,Pineapple
67.33,34.24,52.92,27.12,76.63,4.99,180.97,Pineapple
66.66,38.1,48.7,26.32,79.95,5.37,168.67,Pineapple
74.58,36.01,45.85,28.87,80.2,5.19,234.72,Pineapple
71.37,35.86,46.4,24.64,81.51,5.35,190.6,Pineapple
60.42,35.9,49.31,27.31,77.22,5.16,215.7,Pineapple
67.41,36.17,53.03,27.09,81.12,5.68,188.32,Pineapple
71.41,35.52,50.31,26.29,81.45,5.65,180.98,Pineapple
69.47,36.13,46.01,25.42,80.61,5.66,196.56,Pineapple
72.74,39.07,48.9,25.7,74.44,5.42,210.65,Pineapple
69.01,33.49,48.39,31.22,71.81,4.89,235.76,Pineapple
69.3,34.04,55.36,28.7,77.92,5.54,218.46,Pineapple
73.81,36.86,50.5,24.89,77.89,5.21,194.16,Pineapple
67.69,36.29,52.06,25.75,81.4,5.44,217.23,Pineapple
71.56,35.05,55.76,27.86,76.93,4.87,199.42,Pineapple
71.28,33.78,47.83,27.37,75.73,5.28,232.3,Pineapple
70.72,35.35,55.39,24.14,76.96,5.33,165.89,Pineapple
71.24,34.64,46.53,25.57,75.42,5.11,219.7,Pineapple
71.94,34.61,48.11,26.41,79.34,5.36,182.24,Pineapple
66.18,33.15,51.2,27.26,75.0,5.29,220.98,Pineapple
69.95,36.61,48.58,27.49,75.23,4.92,171.76,Pineapple
73.7,35.95,52.96,26.06,80.13,5.32,196.99,Pineapple
63.72,35.01,49.55,27.44,73.21,5.25,203.33,Pineapple
70.83,33.76,45.9,26.18,80.84,5.22,195.51,Pineapple
64.91,34.7,49.62,27.68,83.29,5.23,188.51,Pineapple
68.72,30.23,53.15,28.54,71.86,4.66,195.7,Pineapple
74.28,34.84,51.49,27.23,72.94,5.35,202.28,Pineapple
67.47,36.27,48.14,25.6,77.32,5.51,214.28,Pineapple
71.44,32.99,51.29,30.4,75.99,5.28,203.01,Pineapple
65.49,33.17,50.29,26.34,78.67,5.3,172.97,Pineapple
70.56,34.19,49.48,27.62,76.29,5.33,202.9,Pineapple
73.06,35.66,48.34,27.79,77.5,4.96,193.05,Pineapple
67.93,34.42,52.88,25.57,80.0,5.53,210.74,Pineapple
70.67,35.23,50.21,24.83,74.0,5.16,185.72,Pineapple
77.6,34.01,48.09,29.54,73.72,5.07,216.13,Pineapple
75.71,37.2,50.85,25.86,76.96,5.33,224.26,Pineapple
68.82,36.43,46.5,28.38,73.73,5.21,170.05,Pineapple
70.15,35.77,47.04,25.63,76.22,5.35,177.61,Pineapple
72.1,37.01,54.4,27.65,75.44,5.01,229.0,Pineapple
70.54,36.42,54.8,28.84,79.2,5.4,233.51,Pineapple
68.92,35.92,48.29,27.83,79.79,5.87,182.2,Pineapple
66.09,35.36,48.92,28.75,80.45,5.51,200.68,Pineapple
68.16,35.61,52.5,26.36,79.01,5.16,173.15,Pineapple
70.4,32.66,47.52,24.81,78.48,5.36,190.08,Pineapple
77.98,33.19,54.18,28.81,75.97,5.21,187.63,Pineapple
71.42,33.99,49.3,26.72,80.19,5.44,182.03,Pineapple
72.83,35.63,45.29,28.33,78.92,4.79,198.21,Pineapple
66.08,37.71,51.91,27.65,78.41,5.45,190.67,Pineapple
74.4,30.14,51.15,28.39,77.4,5.28,245.54,Pineapple
72.11,37.47,48.6,27.17,77.72,5.42,217.83,Pineapple
60.7,34.4,51.49,27.91,75.7,5.63,216.21,Pineapple
69.68,33.38,55.76,29.44,79.24,5.16,190.64,Pineapple
73.03,34.45,49.5,28.77,80.6,5.06,187.8,Pineapple
71.11,37.55,52.42,24.75,77.74,4.79,228.62,Pineapple
70.09,33.43,51.73,28.67,76.91,4.8,214.83,Pineapple
71.92,33.97,43.63,25.55,78.1,4.96,229.93,Pineapple
63.4,32.87,43.72,27.63,75.72,5.02,196.54,Pineapple
68.18,36.32,49.68,29.95,75.39,5.08,237.88,Pineapple
75.5,32.76,47.98,26.77,78.06,5.24,193.72,Pineapple
73.83,35.99,48.89,27.63,81.73,5.22,229.99,Pineapple
66.52,35.86,50.35,30.43,71.28,5.01,201.91,Pineapple
60.11,32.66,53.46,30.6,80.65,5.08,209.79,Pineapple
71.18,38.06,47.47,26.46,74.71,5.44,194.19,Pineapple
74.68,32.87,43.67,25.88,73.11,5.39,207.31,Pineapple
69.52,34.8,47.75,29.14,76.46,4.93,188.29,Pineapple
77.46,32.45,50.56,28.81,76.61,5.21,216.9,Pineapple
63.85,33.06,51.74,29.01,76.95,5.28,202.39,Pineapple
73.71,32.88,52.68,28.58,75.25,4.91,203.17,Pineapple
71.97,36.17,52.17,29.04,77.55,5.42,187.85,Pineapple
67.48,35.39,54.35,25.65,79.63,5.58,179.31,Pineapple
67.47,33.07,52.65,25.51,76.54,5.4,234.1,Pineapple
66.43,33.05,53.26,26.64,78.83,5.09,187.55,Pineapple
69.26,31.63,43.0,28.14,77.03,5.18,206.36,Pineapple
66.4,34.42,53.14,28.37,75.15,4.72,197.42,Pineapple
67.37,39.61,50.24,26.57,78.03,5.64,197.71,Pineapple
68.41,33.05,49.57,28.15,81.77,5.46,192.71,Pineapple
77.67,32.29,50.89,28.21,76.86,5.48,214.24,Pineapple
73.34,38.08,46.06,27.07,80.53,5.24,184.33,Pineapple
78.71,33.63,52.69,28.23,80.82,5.0,199.76,Pineapple
74.99,36.52,47.27,28.55,77.97,5.26,174.84,Pineapple
78.22,34.74,52.0,28.62,78.61,5.51,209.75,Pineapple
67.52,34.8,52.38,27.8,78.79,4.95,168.91,Pineapple
70.48,36.67,49.98,27.41,76.04,5.37,179.65,Pineapple
69.58,40.0,52.62,27.41,79.82,5.27,196.91,Pineapple
65.03,35.52,42.94,24.84,75.36,5.25,191.07,Pineapple
66.86,34.23,44.77,28.19,74.63,5.12,198.86,Pineapple
75.65,36.31,52.72,26.14,78.16,5.05,220.29,Pineapple
72.68,33.39,49.04,27.09,82.49,4.91,193.78,Pineapple
69.91,30.77,49.6,28.38,80.6,5.36,198.16,Pineapple
66.78,35.73,55.85,25.18,75.71,5.45,221.64,Pineapple
65.76,34.24,50.94,27.08,76.5,5.54,200.82,Pineapple
68.81,34.76,49.5,29.11,76.34,5.23,228.95,Pineapple
69.0,33.87,54.04,26.22,75.76,5.53,227.72,Pineapple
62.56,36.4,47.19,25.95,79.04,5.13,185.19,Pineapple
73.89,34.02,53.23,24.47,81.77,5.49,194.7,Pineapple
65.19,33.19,46.54,27.63,77.28,5.68,173.84,Pineapple
65.22,36.91,50.46,27.22,78.63,5.18,198.99,Pineapple
77.38,34.17,43.49,25.55,74.24,5.57,216.3,Pineapple
68.4,34.23,48.64,23.97,80.02,5.31,203.56,Pineapple
72.07,34.47,50.67,25.75,78.53,5.17,202.53,Pineapple
68.77,39.27,42.59,28.71,79.82,5.0,196.78,Pineapple
68.4,35.62,51.46,25.19,79.47,5.2,217.19,Pineapple
70.34,35.33,53.79,26.1,74.54,5.21,221.82,Pineapple
67.64,37.7,53.6,26.83,76.89,5.47,215.15,Pineapple
67.91,36.04,47.09,26.28,79.82,5.19,189.07,Pineapple
72.16,35.33,52.14,29.33,75.93,5.66,198.51,Pineapple
66.74,36.05,44.72,29.06,72.8,5.04,205.25,Pineapple
73.1,34.36,52.44,28.33,80.78,5.47,219.13,Pineapple
71.51,34.67,51.21,28.87,78.14,5.26,218.75,Pineapple
78.43,33.93,48.78,27.54,79.54,4.8,193.42,Pineapple
69.72,32.2,53.03,26.29,75.7,5.38,203.23,Pineapple
66.93,34.91,52.31,25.53,78.25,5.24,216.53,Pineapple
70.09,34.28,42.99,27.78,77.01,5.03,196.91,Pineapple
68.12,33.31,47.75,26.18,78.47,5.28,222.61,Pineapple
66.52,33.35,43.88,24.13,77.73,4.93,171.38,Pineapple
75.12,35.87,51.17,28.6,80.51,5.31,204.72,Pineapple
71.84,33.47,48.22,27.25,75.38,5.25,193.3,Pineapple
72.38,35.76,51.73,23.57,78.49,5.03,198.71,Pineapple
71.27,33.09,49.7,30.43,74.43,5.23,206.96,Pineapple
66.31,36.31,51.09,27.65,77.63,5.46,204.11,Pineapple
71.46,34.54,48.48,27.9,76.0,4.89,222.23,Pineapple
71.16,35.43,52.63,25.42,83.36,5.63,164.93,Pineapple
68.01,39.23,50.16,24.75,75.49,5.14,213.94,Pineapple
64.86,34.03,54.43,28.5,77.96,5.53,164.87,Pineapple
75.26,34.09,50.11,28.63,80.81,5.36,201.1,Pineapple
68.98,36.98,52.81,28.05,80.38,5.04,210.12,Pineapple
67.2,34.72,48.5,26.46,74.35,5.66,200.71,Pineapple
67.28,38.09,48.8,25.74,82.29,5.29,226.88,Pineapple
74.9,37.11,43.95,29.55,77.13,5.12,215.53,Pineapple
71.21,35.95,45.49,24.82,78.08,5.66,184.52,Pineapple
66.93,33.52,44.43,26.86,78.79,5.5,220.41,Pineapple
68.63,34.87,53.44,27.23,75.47,5.23,187.75,Pineapple
75.18,35.55,43.7,27.36,76.25,5.01,188.53,Pineapple
71.64,30.56,54.61,27.66,78.89,5.52,198.47,Pineapple
72.78,35.63,47.87,31.64,77.6,5.2,192.54,Pineapple
65.68,35.46,46.32,25.86,77.09,4.97,187.32,Pineapple
72.54,36.65,47.89,29.63,77.12,5.28,221.93,Pineapple
71.47,36.06,53.74,25.55,80.01,5.26,214.29,Pineapple
69.12,32.86,49.48,24.97,76.03,5.33,192.95,Pineapple
73.29,33.7,43.81,30.71,74.73,5.13,194.21,Pineapple
77.27,36.56,48.31,28.07,80.66,5.32,204.31,Pineapple
69.51,35.37,47.52,29.34,80.81,5.17,204.41,Pineapple
69.0,33.67,44.76,27.53,76.41,5.47,208.44,Pineapple
67.28,34.4,49.88,27.27,73.45,5.09,179.31,Pineapple
68.49,35.05,51.98,27.51,75.39,5.04,184.91,Pineapple
73.12,33.75,46.94,28.33,78.47,5.32,203.15,Pineapple
70.48,39.76,51.85,27.36,82.32,5.35,217.44,Pineapple
71.92,33.5,54.9,27.25,78.05,5.37,192.62,Pineapple
67.6,36.91,56.67,26.55,74.64,5.09,192.51,Pineapple
66.7,32.86,54.94,27.58,73.34,5.61,180.35,Pineapple
74.75,33.47,51.12,28.59,79.25,5.36,168.59,Pineapple
71.9,32.74,46.79,25.03,74.25,5.07,230.22,Pineapple
72.63,36.0,49.23,28.64,74.11,5.52,190.87,Pineapple
70.08,36.79,46.57,24.59,77.41,4.76,194.74,Pineapple
74.4,37.49,49.33,23.69,80.62,4.88,201.67,Pineapple
71.85,36.14,47.96,25.51,76.36,5.48,172.99,Pineapple
75.13,37.05,46.51,25.89,75.07,5.28,187.35,Pineapple
71.84,36.52,46.84,26.86,77.2,5.43,203.96,Pineapple
67.97,33.26,44.82,28.51,79.3,5.59,208.09,Pineapple
75.86,34.23,51.37,28.74,76.3,5.4,176.66,Pineapple
72.59,33.09,53.33,26.51,78.26,4.98,198.63,Pineapple
68.36,33.38,48.86,28.25,77.03,5.36,186.66,Pineapple
67.52,36.69,53.05,28.98,76.23,5.23,216.58,Pineapple
65.94,34.69,51.25,27.53,79.69,4.78,189.17,Pineapple
69.76,34.99,51.06,26.38,71.98,4.88,168.56,Pineapple
64.57,33.92,55.68,26.07,78.89,5.44,182.05,Pineapple
75.44,33.81,46.47,29.72,78.25,5.14,188.74,Pineapple
75.43,34.9,58.97,27.06,76.69,5.84,215.89,Pineapple
68.14,35.48,47.45,28.68,75.61,5.26,242.66,Pineapple
66.4,33.78,51.11,24.77,78.03,4.82,207.16,Pineapple
73.65,34.62,52.25,24.62,79.63,5.45,221.27,Pineapple
72.07,33.63,56.96,24.39,79.32,5.07,212.91,Pineapple
68.17,37.81,51.57,26.52,77.33,5.52,201.82,Pineapple
65.9,38.17,45.46,27.1,78.34,5.57,221.95,Pineapple
69.71,38.35,47.62,30.87,78.4,5.61,177.36,Pineapple
75.41,34.49,53.22,28.94,75.5,4.9,200.35,Pineapple
72.52,33.41,48.19,27.2,74.34,5.05,192.71,Pineapple
71.45,31.66,49.42,28.48,77.38,5.4,202.2,Pineapple
72.99,35.09,45.58,25.44,79.98,5.1,186.43,Pineapple
70.12,32.55,46.83,26.01,81.56,5.5,194.55,Pineapple
69.61,34.94,47.04,24.87,80.51,5.23,200.79,Pineapple
72.31,35.71,47.33,27.23,76.65,5.16,218.31,Pineapple
69.45,33.77,50.27,24.09,77.57,5.13,192.14,Pineapple
67.65,35.52,54.48,24.31,78.13,4.91,198.6,Pineapple
73.23,34.95,53.05,26.23,76.3,5.37,205.0,Pineapple
68.64,35.87,43.87,24.36,76.67,5.61,219.91,Pineapple
71.49,36.44,49.14,27.79,73.14,5.33,215.93,Pineapple
69.66,35.93,47.51,27.6,75.21,5.02,179.88,Pineapple
65.07,33.98,54.09,26.44,77.78,4.93,215.99,Pineapple
72.82,35.78,47.82,27.99,75.2,5.37,169.63,Pineapple
67.13,34.6,49.7,24.1,77.42,5.34,199.62,Pineapple
70.53,35.34,49.61,25.99,76.61,5.3,187.14,Pineapple
72.88,34.32,49.91,28.34,79.24,5.37,213.48,Pineapple
65.04,35.81,50.31,25.12,76.17,5.22,180.71,Pineapple
75.37,37.72,48.36,27.24,78.48,5.45,178.87,Pineapple
70.86,30.66,56.26,27.71,77.35,5.19,199.77,Pineapple
66.44,33.36,48.2,24.93,75.68,5.29,185.56,Pineapple
75.69,33.88,49.26,24.1,79.2,5.27,165.14,Pineapple
71.61,32.01,46.57,27.71,77.17,5.32,184.9,Pineapple
65.89,34.19,52.49,27.89,75.38,5.06,193.29,Pineapple
70.73,35.42,49.1,28.17,81.73,5.25,213.72,Pineapple
71.36,34.63,53.07,30.05,79.23,5.34,200.26,Pineapple
69.57,34.86,51.64,29.09,78.78,5.3,211.94,Pineapple
73.96,33.51,56.67,28.53,74.8,4.98,211.1,Pineapple
77.05,35.24,45.3,24.91,79.96,5.06,173.48,Pineapple
68.14,36.78,50.22,26.79,74.16,5.06,233.92,Pineapple
67.05,34.94,43.07,28.49,80.4,5.13,207.6,Pineapple
74.9,36.58,55.01,26.11,75.78,5.09,186.6,Pineapple
70.01,35.49,48.16,26.43,76.48,4.84,216.98,Pineapple
71.94,39.62,50.95,26.95,74.13,5.23,180.32,Pineapple
61.35,30.94,50.22,27.41,79.7,5.38,217.68,Pineapple
70.89,34.78,50.24,28.78,79.8,5.44,219.84,Pineapple
68.15,34.35,56.79,25.73,74.9,5.08,199.04,Pineapple
68.21,35.69,54.29,25.97,77.81,5.21,191.19,Pineapple
65.98,35.4,51.66,28.98,73.38,5.38,188.53,Pineapple
72.14,35.57,51.91,27.39,80.7,4.83,178.89,Pineapple
68.03,35.81,48.72,25.22,78.79,5.45,179.82,Pineapple
71.49,31.93,47.84,27.77,81.89,5.58,182.33,Pineapple
69.0,33.39,51.34,24.73,78.9,5.21,200.02,Pineapple
68.83,34.52,49.41,28.36,75.21,4.61,190.42,Pineapple
71.08,34.84,44.98,25.84,75.97,5.62,180.66,Pineapple
70.07,32.89,45.03,27.73,75.71,5.58,183.28,Pineapple
75.76,36.81,49.78,26.4,83.03,5.92,180.65,Pineapple
65.5,36.09,47.55,27.15,75.49,5.47,165.02,Pineapple
68.66,33.0,51.71,26.78,77.59,5.43,221.34,Pineapple
